<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,,<a id=11 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=12 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=13 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=14 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=15 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,<a id=16 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>,<a id=17 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,
<a href='https://hf.co/CohereLabs/tiny-aya-base'>CohereLabs/tiny-aya-base (val)</a>,🧠,2.78,N/A,3349227520.0,262144.0,500000.0,✗,✗,(✓),✓,87.55 ± 1.56 / 93.75 ± 0.78,32.68 ± 5.83 / 26.06 ± 4.92,11.41 ± 2.66 / 44.68 ± 5.58,78.16 ± 1.72 / 65.16 ± 2.29,30.01 ± 0.88 / 30.90 ± 0.95,36.12 ± 1.79 / 51.21 ± 1.66,9.37 ± 4.28 / 30.04 ± 2.07,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.17.0.dev0,16.16.1.dev0,16.16.1.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B-Base'>HuggingFaceTB/SmolLM3-3B-Base</a>,🧠,2.81,N/A,3075098624.0,128256.0,65536.0,✓,✗,✗,✓,80.97 ± 0.89 / 90.44 ± 0.45,41.16 ± 2.23 / 32.42 ± 1.83,11.28 ± 2.80 / 43.74 ± 4.50,71.56 ± 1.02 / 55.06 ± 1.28,27.88 ± 3.83 / 29.28 ± 4.22,35.42 ± 1.08 / 50.59 ± 0.86,12.84 ± 1.76 / 31.96 ± 2.07,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/occiglot/occiglot-7b-eu5-instruct'>occiglot/occiglot-7b-eu5-instruct</a>,📝,2.86,14.14,7241748480.0,32002.0,32768.0,✗,✗,(✓),✗,78.02 ± 0.69 / 88.96 ± 0.39,44.63 ± 2.58 / 32.20 ± 2.40,8.62 ± 1.27 / 52.21 ± 1.17,76.06 ± 1.24 / 57.31 ± 1.60,30.19 ± 1.90 / 30.95 ± 2.03,21.57 ± 0.87 / 40.44 ± 0.69,2.71 ± 1.46 / 26.70 ± 0.82,15.13.0,15.13.0,15.13.0,15.13.0,16.15.0.dev0,15.13.0,15.13.0
<a href='https://hf.co/Qwen/Qwen3.5-0.8B'>Qwen/Qwen3.5-0.8B (val)</a>,📝,2.87,16.0,873436192.0,248044.0,8192.0,✓,✗,(✓),✓,74.27 ± 1.99 / 87.07 ± 1.00,36.24 ± 1.35 / 24.01 ± 0.89,18.35 ± 1.63 / 56.75 ± 1.03,60.57 ± 0.89 / 45.98 ± 0.94,32.42 ± 0.11 / 34.23 ± 0.15,19.00 ± 1.34 / 39.18 ± 0.93,8.86 ± 1.09 / 30.78 ± 0.85,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
<a href='https://hf.co/mistralai/Ministral-3-14B-Reasoning-2512'>mistralai/Ministral-3-14B-Reasoning-2512 (val)</a>,📝,2.87,?,13945031680.0,131072.0,8192.0,✓,✗,(✓),✓,89.10 ± 1.01 / 94.46 ± 0.53,48.81 ± 1.87 / 40.92 ± 1.56,0.00 ± 0.00 / 33.74 ± 0.46,79.73 ± 0.63 / 66.42 ± 0.83,5.28 ± 2.29 / 5.44 ± 2.35,61.70 ± 1.51 / 70.90 ± 1.19,85.33 ± 0.50 / 88.95 ± 0.40,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/Unbabel/Tower-Plus-2B'>Unbabel/Tower-Plus-2B (val)</a>,📝,2.89,1.55,2614341888.0,256000.0,8192.0,✗,✗,(✓),✗,78.21 ± 2.09 / 88.74 ± 1.20,34.33 ± 2.51 / 21.70 ± 1.84,7.03 ± 5.52 / 51.02 ± 3.86,67.23 ± 1.80 / 52.03 ± 2.71,33.97 ± 0.12 / 35.88 ± 0.16,21.43 ± 4.08 / 40.12 ± 3.02,6.76 ± 4.79 / 27.23 ± 3.11,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.17.0.dev0,16.16.1.dev0,16.16.1.dev0
<a href='https://hf.co/google/gemma-4-26B-A4B'>google/gemma-4-26B-A4B (val)</a>,🧠,2.90,N/A,25805936206.0,262144.0,8192.0,✓,✗,(✓),✓,65.46 ± 1.61 / 81.76 ± 1.04,34.95 ± 1.20 / 28.84 ± 1.27,20.20 ± 3.88 / 59.67 ± 1.87,73.10 ± 0.72 / 54.32 ± 1.11,22.07 ± 1.59 / 22.58 ± 1.72,45.26 ± 2.34 / 58.95 ± 1.70,27.48 ± 5.66 / 45.39 ± 4.16,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct</a>,📝,2.90,5.05,3212749824.0,128256.0,131072.0,✓,✗,(✓),✓,67.20 ± 1.52 / 82.02 ± 1.08,35.97 ± 1.57 / 29.20 ± 1.98,12.87 ± 1.32 / 53.29 ± 1.40,63.20 ± 1.13 / 39.82 ± 1.24,29.86 ± 0.79 / 30.69 ± 0.93,28.52 ± 0.84 / 46.31 ± 0.59,25.20 ± 0.86 / 43.42 ± 0.81,15.13.0,15.13.0,15.13.0,15.13.0,16.15.0.dev0,15.13.0,15.13.0
<a href='https://hf.co/google/gemma-3-4b-pt'>google/gemma-3-4b-pt</a>,🧠,2.93,N/A,4300079472.0,262144.0,8192.0,✓,✗,(✓),✓,76.25 ± 1.30 / 87.34 ± 0.87,32.37 ± 2.07 / 29.07 ± 2.62,15.85 ± 2.45 / 52.92 ± 3.30,71.96 ± 0.88 / 54.43 ± 1.15,24.61 ± 3.45 / 25.34 ± 3.75,37.43 ± 0.87 / 52.80 ± 0.69,15.95 ± 2.79 / 35.69 ± 2.15,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-3B'>deepcogito/cogito-v1-preview-llama-3B</a>,📝,2.95,2.87,3606752256.0,128256.0,131072.0,✓,✗,(✓),✗,74.83 ± 1.67 / 86.90 ± 1.16,39.49 ± 1.52 / 31.77 ± 0.82,28.59 ± 2.39 / 60.60 ± 3.72,10.64 ± 0.80 / 0.00 ± 0.00,30.94 ± 0.50 / 31.82 ± 0.59,32.47 ± 1.43 / 48.36 ± 1.46,24.94 ± 3.37 / 41.07 ± 3.30,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-4B-FP8'>nvidia/NVIDIA-Nemotron-3-Nano-4B-FP8 (val)</a>,🤔,2.95,?,2680100864.0,131072.0,262144.0,✓,✗,✗,✓,67.74 ± 2.46 / 83.75 ± 1.23,38.91 ± 0.97 / 32.08 ± 1.07,32.65 ± 2.69 / 63.86 ± 1.22,11.65 ± 0.80 / 6.67 ± 0.53,24.08 ± 1.08 / 25.35 ± 1.16,54.70 ± 2.12 / 65.86 ± 1.62,28.35 ± 2.34 / 46.13 ± 1.77,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-SFT'>allenai/Olmo-3-7B-Instruct-SFT</a>,📝,3.04,0.21,7298011136.0,100278.0,65536.0,✗,✗,(✓),✓,62.12 ± 1.67 / 79.38 ± 1.20,39.70 ± 1.54 / 33.27 ± 1.46,21.51 ± 1.77 / 56.41 ± 1.75,65.13 ± 2.28 / 46.66 ± 2.96,24.37 ± 1.76 / 24.83 ± 1.90,20.38 ± 1.57 / 39.91 ± 1.19,9.96 ± 1.66 / 32.31 ± 1.25,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/speakleash/Bielik-1.5B-v3.0-Instruct'>speakleash/Bielik-1.5B-v3.0-Instruct</a>,📝,3.04,0.07,1596507648.0,32000.0,8192.0,✓,✗,(✓),✓,68.73 ± 2.26 / 82.90 ± 1.57,36.12 ± 2.16 / 27.95 ± 0.99,0.00 ± 0.00 / 33.36 ± 0.27,62.79 ± 1.39 / 45.87 ± 1.46,28.46 ± 0.67 / 29.04 ± 0.72,26.24 ± 0.91 / 44.63 ± 0.68,25.06 ± 1.24 / 43.26 ± 1.09,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.15.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/utter-project/EuroLLM-9B'>utter-project/EuroLLM-9B</a>,🧠,3.05,N/A,9152319488.0,128000.0,4096.0,✓,✗,(✓),✓,81.97 ± 1.40 / 90.86 ± 0.77,39.39 ± 3.37 / 30.71 ± 2.10,10.78 ± 1.80 / 42.29 ± 2.72,74.83 ± 1.12 / 58.49 ± 1.84,19.70 ± 2.69 / 19.74 ± 2.83,32.79 ± 1.46 / 49.37 ± 1.16,8.54 ± 0.88 / 28.10 ± 0.73,15.13.0,15.13.0,15.13.0,15.13.0,16.15.0.dev0,15.13.0,15.13.0
<a href='https://hf.co/tencent/Hunyuan-4B-Instruct'>tencent/Hunyuan-4B-Instruct (val)</a>,🤔,3.05,?,4221757440.0,120818.0,262144.0,✓,✗,(✓),✓,67.68 ± 1.96 / 83.66 ± 1.00,41.12 ± 2.22 / 29.35 ± 1.19,26.53 ± 2.30 / 63.08 ± 1.12,48.41 ± 0.35 / 0.00 ± 0.00,31.00 ± 0.14 / 33.09 ± 0.16,0.00 ± 0.00 / 24.73 ± 0.77,0.00 ± 0.00 / 26.68 ± 0.95,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/occiglot/occiglot-7b-eu5'>occiglot/occiglot-7b-eu5</a>,🧠,3.18,N/A,7241732096.0,32000.0,32768.0,✓,✗,(✓),✗,79.03 ± 0.87 / 89.44 ± 0.46,37.90 ± 1.92 / 30.77 ± 2.26,3.17 ± 1.72 / 44.72 ± 2.94,75.32 ± 1.14 / 59.37 ± 1.75,22.54 ± 3.73 / 22.86 ± 4.00,20.08 ± 1.11 / 38.50 ± 0.89,1.00 ± 1.36 / 25.93 ± 0.59,15.13.0,15.13.0,15.13.0,15.13.0,16.15.0.dev0,15.13.0,15.13.0
<a href='https://hf.co/yulan-team/YuLan-Mini-Instruct'>yulan-team/YuLan-Mini-Instruct</a>,📝,3.19,28.65,2424375168.0,99000.0,28723.0,✗,✗,(✓),✓,69.34 ± 2.91 / 84.06 ± 2.02,26.60 ± 1.91 / 20.65 ± 1.34,7.08 ± 1.31 / 52.95 ± 0.71,54.43 ± 2.04 / 33.91 ± 2.56,31.75 ± 0.50 / 33.28 ± 0.55,16.71 ± 1.25 / 35.45 ± 1.06,1.32 ± 1.32 / 25.84 ± 0.72,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.15.0.dev0,16.2.2.dev0,16.2.2.dev0
<a href='https://hf.co/tencent/Hunyuan-7B-Instruct'>tencent/Hunyuan-7B-Instruct (val)</a>,🤔,3.22,?,7504568320.0,128167.0,32768.0,✓,✗,(✓),✓,66.21 ± 2.24 / 82.98 ± 1.12,30.58 ± 1.17 / 25.25 ± 1.15,21.52 ± 2.94 / 59.33 ± 1.52,45.82 ± 0.68 / 0.00 ± 0.00,30.59 ± 0.19 / 32.81 ± 0.25,0.00 ± 0.00 / 24.73 ± 0.77,0.00 ± 0.00 / 26.68 ± 0.95,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
<a href='https://hf.co/Qwen/Qwen3.5-2B-Base'>Qwen/Qwen3.5-2B-Base (val)</a>,🧠,3.30,N/A,2274067232.0,248044.0,8192.0,✓,✗,(✓),✓,6.37 ± 2.58 / 36.01 ± 1.28,42.96 ± 1.67 / 30.32 ± 0.54,21.09 ± 1.92 / 54.17 ± 2.20,72.12 ± 0.72 / 57.99 ± 0.95,22.47 ± 1.86 / 23.44 ± 2.06,33.62 ± 1.03 / 46.33 ± 0.85,2.56 ± 1.73 / 26.84 ± 1.16,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/LiquidAI/LFM2-1.2B'>LiquidAI/LFM2-1.2B</a>,📝,3.36,3.63,1170340608.0,65536.0,128000.0,✗,✗,(✓),✓,52.56 ± 1.15 / 75.50 ± 1.13,31.67 ± 1.74 / 22.00 ± 0.99,3.51 ± 1.11 / 42.79 ± 2.76,32.03 ± 5.01 / 0.29 ± 0.35,32.53 ± 0.14 / 34.34 ± 0.12,22.09 ± 1.13 / 40.98 ± 0.90,1.92 ± 1.27 / 25.98 ± 0.83,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B#no-thinking</a>,📝,3.38,0.03,751632384.0,151936.0,40960.0,✓,✗,✗,✓,51.22 ± 4.09 / 70.45 ± 4.11,30.00 ± 2.11 / 24.16 ± 1.45,4.07 ± 1.87 / 44.88 ± 4.57,47.93 ± 1.69 / 33.10 ± 1.13,30.22 ± 0.46 / 31.11 ± 0.55,13.24 ± 1.42 / 33.59 ± 1.62,6.05 ± 1.46 / 28.55 ± 1.24,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-3-1b-it'>google/gemma-3-1b-it</a>,📝,3.42,1.05,999885952.0,262144.0,32768.0,✓,✗,(✓),✓,69.08 ± 2.31 / 83.87 ± 1.43,31.89 ± 2.91 / 27.28 ± 2.00,7.75 ± 2.85 / 50.97 ± 1.72,17.86 ± 0.65 / 0.04 ± 0.06,31.34 ± 0.23 / 32.72 ± 0.29,7.60 ± 1.26 / 29.91 ± 0.98,1.33 ± 0.91 / 26.42 ± 0.37,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/BSC-LT/salamandra-7b'>BSC-LT/salamandra-7b</a>,🧠,3.48,N/A,7768117248.0,256000.0,8192.0,✓,✗,(✓),✓,42.54 ± 5.14 / 60.94 ± 4.64,20.63 ± 1.90 / 17.53 ± 1.36,5.89 ± 1.69 / 34.85 ± 0.82,64.34 ± 2.16 / 46.40 ± 2.13,26.83 ± 2.74 / 28.44 ± 3.17,14.60 ± 2.42 / 30.96 ± 1.60,-0.06 ± 0.89 / 25.31 ± 0.80,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/LiquidAI/LFM2-700M'>LiquidAI/LFM2-700M</a>,📝,3.50,1.53,742489344.0,65536.0,128000.0,✗,✗,(✓),✓,54.57 ± 2.07 / 72.72 ± 1.63,29.91 ± 1.44 / 24.02 ± 1.44,2.28 ± 1.74 / 44.18 ± 2.65,22.30 ± 1.88 / 1.25 ± 0.40,31.60 ± 0.16 / 32.99 ± 0.17,11.95 ± 0.79 / 32.33 ± 0.67,3.48 ± 1.36 / 27.79 ± 1.01,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/Qwen/Qwen3.5-0.8B-Base'>Qwen/Qwen3.5-0.8B-Base (val)</a>,🧠,3.51,N/A,873436192.0,248044.0,8192.0,✓,✗,(✓),✓,2.57 ± 1.35 / 34.63 ± 0.58,37.46 ± 1.69 / 28.00 ± 0.72,9.87 ± 3.19 / 42.42 ± 3.14,69.01 ± 0.62 / 54.90 ± 1.01,24.40 ± 1.57 / 25.72 ± 1.74,17.59 ± 0.83 / 37.70 ± 0.68,4.97 ± 0.81 / 26.52 ± 0.46,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/google/gemma-3-1b-pt'>google/gemma-3-1b-pt</a>,🧠,3.56,N/A,999885952.0,262144.0,32768.0,✓,✗,(✓),✓,73.10 ± 2.27 / 85.80 ± 1.44,24.86 ± 2.70 / 23.60 ± 2.69,1.32 ± 1.98 / 43.60 ± 3.76,54.50 ± 1.32 / 39.82 ± 1.48,23.10 ± 1.73 / 24.28 ± 1.89,1.52 ± 1.09 / 24.58 ± 0.60,1.12 ± 0.77 / 25.80 ± 0.61,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/BSC-LT/salamandra-7b-instruct'>BSC-LT/salamandra-7b-instruct</a>,📝,3.57,0.33,7768117248.0,256000.0,8192.0,✓,✗,(✓),✓,75.07 ± 1.16 / 87.45 ± 0.67,27.23 ± 1.40 / 20.94 ± 1.19,0.00 ± 0.00 / 33.36 ± 0.27,19.34 ± 0.36 / 0.15 ± 0.09,25.45 ± 1.37 / 26.08 ± 1.48,19.57 ± 1.51 / 38.87 ± 1.03,3.22 ± 1.09 / 27.30 ± 0.80,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.2-1B'>meta-llama/Llama-3.2-1B</a>,🧠,3.63,N/A,1235814400.0,128256.0,131072.0,✓,✗,(✓),✓,64.51 ± 3.51 / 81.60 ± 2.40,13.77 ± 3.22 / 12.99 ± 2.40,3.69 ± 2.13 / 49.37 ± 1.61,49.83 ± 3.02 / 36.07 ± 2.64,25.95 ± 2.25 / 27.27 ± 2.48,-0.82 ± 1.37 / 24.01 ± 1.03,-0.09 ± 1.17 / 25.19 ± 0.84,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-4-E4B'>google/gemma-4-E4B (val)</a>,🧠,3.73,N/A,7996157418.0,262144.0,8192.0,✓,✗,(✓),✓,24.72 ± 4.34 / 61.05 ± 2.23,20.86 ± 1.54 / 19.52 ± 1.02,5.08 ± 2.90 / 51.86 ± 1.36,66.33 ± 1.04 / 48.36 ± 1.21,21.76 ± 1.18 / 22.62 ± 1.30,5.92 ± 2.22 / 29.02 ± 1.63,0.11 ± 1.00 / 24.80 ± 0.70,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/LiquidAI/LFM2-350M'>LiquidAI/LFM2-350M</a>,📝,3.74,4.12,354483968.0,65536.0,128000.0,✗,✗,(✓),✓,35.63 ± 4.94 / 55.21 ± 4.29,22.72 ± 1.99 / 17.76 ± 1.93,0.26 ± 1.38 / 33.99 ± 0.63,22.16 ± 2.17 / 4.62 ± 1.48,31.84 ± 0.13 / 33.71 ± 0.13,4.68 ± 1.29 / 26.72 ± 0.81,1.55 ± 1.07 / 26.42 ± 0.60,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview</a>,📝,3.76,1.43,2611528704.0,128000.0,4096.0,✓,✗,(✓),✓,24.16 ± 14.05 / 49.57 ± 11.58,11.34 ± 4.27 / 14.42 ± 2.03,0.07 ± 0.96 / 34.02 ± 1.04,48.83 ± 1.71 / 26.43 ± 2.83,31.43 ± 1.63 / 33.16 ± 1.80,1.75 ± 0.76 / 25.55 ± 0.85,-0.05 ± 0.82 / 25.06 ± 0.75,15.13.0,15.13.0,15.13.0,15.13.0,16.15.0.dev0,15.13.0,15.13.0
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Preview</a>,🧠,3.77,N/A,2611528704.0,128000.0,4096.0,✓,✗,(✓),✓,67.44 ± 3.28 / 82.91 ± 1.99,5.60 ± 2.58 / 8.35 ± 2.17,2.77 ± 1.66 / 42.41 ± 3.36,53.84 ± 1.53 / 38.73 ± 1.44,22.69 ± 2.87 / 23.68 ± 3.13,-0.24 ± 1.02 / 26.21 ± 0.75,-0.72 ± 1.35 / 23.93 ± 0.77,15.13.0,15.13.0,15.13.0,15.13.0,16.15.0.dev0,15.13.0,15.13.0
<a href='https://hf.co/microsoft/Phi-4-reasoning-plus'>microsoft/Phi-4-reasoning-plus (val)</a>,🤔,3.77,?,14659507200.0,100352.0,32768.0,✓,✗,(✓),✓,8.08 ± 3.86 / 47.35 ± 1.39,28.84 ± 1.47 / 24.77 ± 1.47,24.82 ± 2.23 / 60.20 ± 1.13,13.21 ± 0.70 / 2.88 ± 0.59,24.80 ± 2.74 / 26.99 ± 2.99,8.27 ± 1.74 / 26.91 ± 0.90,4.66 ± 2.22 / 27.81 ± 1.12,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/PleIAs/Pleias-1.2b-Preview'>PleIAs/Pleias-1.2b-Preview</a>,🧠,3.85,N/A,1195468800.0,65536.0,2048.0,✓,✗,(✓),✓,52.33 ± 8.88 / 71.04 ± 8.16,26.04 ± 3.26 / 24.12 ± 3.28,0.53 ± 1.05 / 39.15 ± 4.71,35.88 ± 1.26 / 22.23 ± 1.62,18.98 ± 2.48 / 19.54 ± 2.65,0.59 ± 1.23 / 24.97 ± 0.74,-1.28 ± 1.59 / 24.08 ± 0.84,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.2-1B-Instruct'>meta-llama/Llama-3.2-1B-Instruct</a>,📝,3.86,17.75,1235814400.0,128256.0,131072.0,✓,✗,(✓),✓,28.58 ± 8.45 / 58.01 ± 7.45,35.18 ± 1.91 / 28.30 ± 1.51,2.19 ± 2.87 / 46.53 ± 3.45,9.77 ± 1.05 / 0.00 ± 0.00,25.95 ± 1.38 / 26.67 ± 1.53,-0.07 ± 1.02 / 24.65 ± 0.70,0.41 ± 1.40 / 25.65 ± 0.99,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/PleIAs/Pleias-3b-Preview'>PleIAs/Pleias-3b-Preview</a>,🧠,3.90,N/A,3211926528.0,65536.0,4096.0,✓,✗,(✓),✓,37.16 ± 11.23 / 58.41 ± 10.31,19.94 ± 5.71 / 18.68 ± 3.56,0.33 ± 1.63 / 41.94 ± 4.76,40.67 ± 1.02 / 28.64 ± 1.02,23.00 ± 2.02 / 23.95 ± 2.21,-1.58 ± 1.19 / 23.97 ± 0.82,-2.62 ± 1.67 / 24.23 ± 1.17,15.13.0,15.13.0,15.13.0,15.13.0,16.15.0.dev0,15.13.0,15.13.0
<a href='https://hf.co/google/gemma-4-E2B'>google/gemma-4-E2B (val)</a>,🧠,3.94,N/A,5123178979.0,262144.0,8192.0,✓,✗,(✓),✓,27.98 ± 3.39 / 60.93 ± 1.86,10.98 ± 1.42 / 10.47 ± 1.42,1.83 ± 1.30 / 50.34 ± 0.71,57.43 ± 1.49 / 41.62 ± 1.27,19.04 ± 1.48 / 19.68 ± 1.61,10.91 ± 1.42 / 33.09 ± 1.08,1.27 ± 2.05 / 25.55 ± 1.47,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/mii-llm/nesso-0.4B-agentic'>mii-llm/nesso-0.4B-agentic (val)</a>,📝,3.94,13.42,560898240.0,128262.0,4096.0,✓,✗,(✓),✗,41.82 ± 3.94 / 63.47 ± 3.60,5.01 ± 1.03 / 5.95 ± 1.52,0.00 ± 0.00 / 32.87 ± 0.49,30.38 ± 0.48 / 15.03 ± 0.49,29.64 ± 0.33 / 31.21 ± 0.36,-5.51 ± 1.46 / 21.48 ± 0.90,-1.05 ± 1.82 / 25.27 ± 1.09,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M'>HuggingFaceTB/SmolLM2-360M</a>,🧠,3.98,N/A,361821120.0,49152.0,8192.0,✓,✗,(✓),✓,42.72 ± 6.98 / 64.88 ± 7.34,21.62 ± 2.08 / 21.12 ± 2.33,2.79 ± 1.71 / 42.29 ± 4.74,26.48 ± 1.45 / 18.53 ± 1.29,20.12 ± 2.02 / 20.67 ± 2.15,0.86 ± 0.97 / 24.64 ± 0.49,-0.77 ± 1.42 / 24.88 ± 0.80,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-3-270m'>google/gemma-3-270m</a>,🧠,4.01,N/A,268098176.0,262144.0,32768.0,✓,✗,(✓),✓,36.06 ± 14.27 / 56.48 ± 12.22,20.21 ± 3.10 / 19.32 ± 2.71,-1.54 ± 1.59 / 34.74 ± 2.58,17.25 ± 0.97 / 7.91 ± 1.15,21.60 ± 3.04 / 22.92 ± 3.37,0.75 ± 1.33 / 25.87 ± 1.05,-0.90 ± 1.45 / 23.99 ± 0.82,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
