<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,,<a id=11 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=12 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=13 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=14 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=15 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,<a id=16 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>,<a id=17 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-FP8'>nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-FP8 (val)</a>,📝,1.59,0.01,30491811840.0,131072.0,262144.0,✓,✗,✗,✓,65.59 ± 1.20 / 72.05 ± 1.05,81.70 ± 0.64 / 73.15 ± 0.98,66.22 ± 1.46 / 82.50 ± 0.82,79.55 ± 0.54 / 61.17 ± 0.65,40.04 ± 0.17 / 43.26 ± 0.19,89.81 ± 0.95 / 92.42 ± 0.70,61.16 ± 1.71 / 70.74 ± 1.30,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct-DPO'>allenai/Olmo-3.1-32B-Instruct-DPO</a>,📝,1.59,17.65,32233522176.0,100278.0,65536.0,✗,✗,(✓),✓,67.02 ± 1.43 / 72.90 ± 0.94,74.17 ± 0.99 / 69.31 ± 0.76,61.04 ± 2.05 / 79.69 ± 1.24,83.40 ± 3.70 / 68.23 ± 4.10,42.20 ± 0.25 / 44.40 ± 0.30,78.57 ± 1.32 / 84.28 ± 0.94,70.29 ± 0.86 / 77.64 ± 0.65,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.15.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/Qwen/Qwen3-30B-A3B-Instruct-2507'>Qwen/Qwen3-30B-A3B-Instruct-2507</a>,📝,1.59,33.49,30532122624.0,151936.0,262144.0,✓,✗,✗,✓,67.33 ± 1.28 / 72.18 ± 1.03,74.40 ± 1.40 / 61.48 ± 1.58,49.84 ± 1.39 / 74.01 ± 0.97,83.24 ± 0.61 / 65.24 ± 0.99,42.38 ± 0.09 / 46.19 ± 0.10,87.34 ± 0.88 / 90.64 ± 0.65,84.41 ± 0.88 / 88.26 ± 0.67,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,16.15.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/Qwen/Qwen3-14B'>Qwen/Qwen3-14B#no-thinking</a>,📝,1.62,30.69,14768307200.0,151936.0,40960.0,✓,✗,✗,✓,64.49 ± 0.99 / 71.60 ± 0.79,74.49 ± 1.25 / 66.72 ± 1.07,49.52 ± 1.39 / 71.05 ± 0.86,87.26 ± 0.47 / 73.93 ± 0.93,43.31 ± 0.14 / 46.15 ± 0.20,80.71 ± 1.22 / 85.62 ± 0.89,76.68 ± 0.61 / 82.25 ± 0.49,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.15.0.dev0,16.2.2.dev0,16.2.2.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5-mini'>gpt-5-mini-2025-08-07 (zero-shot, val)</a>",🤔,1.62,?,?,100256.0,272000.0,✓,✗,✗,✓,67.90 ± 2.02 / 69.53 ± 1.58,70.10 ± 1.61 / 49.44 ± 1.32,48.69 ± 4.22 / 71.69 ± 2.40,81.14 ± 0.97 / 64.56 ± 1.56,42.94 ± 0.28 / 46.20 ± 0.25,94.07 ± 1.27 / 95.55 ± 0.96,74.90 ± 2.31 / 80.86 ± 1.77,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,16.15.0.dev0,15.15.0.dev0,15.15.0.dev0
<a href='https://hf.co/google/gemma-3-27b-it'>google/gemma-3-27b-it</a>,📝,1.62,0.0,27432406640.0,262144.0,8192.0,✓,✗,(✓),✓,69.29 ± 1.07 / 73.08 ± 0.55,73.17 ± 1.28 / 69.65 ± 0.94,50.74 ± 1.95 / 74.16 ± 1.33,81.88 ± 0.88 / 62.66 ± 1.67,41.07 ± 0.17 / 43.54 ± 0.23,89.21 ± 1.25 / 92.11 ± 0.94,76.40 ± 0.81 / 82.10 ± 0.63,15.9.1,15.9.1,15.9.1,15.9.1,16.15.0.dev0,15.10.1.dev0,15.9.1
<a href='https://hf.co/arcee-ai/Trinity-Mini'>arcee-ai/Trinity-Mini (val)</a>,🤔,1.64,?,26123974400.0,200192.0,131072.0,✗,✗,(✓),✗,66.45 ± 0.83 / 70.74 ± 0.78,74.59 ± 0.88 / 59.41 ± 1.08,60.57 ± 1.72 / 80.00 ± 0.90,83.82 ± 0.70 / 69.37 ± 0.87,41.05 ± 0.22 / 45.19 ± 0.14,90.65 ± 0.73 / 92.93 ± 0.57,58.08 ± 1.57 / 67.77 ± 1.23,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
<a href='https://hf.co/mistralai/Ministral-3-8B-Instruct-2512'>mistralai/Ministral-3-8B-Instruct-2512 (val)</a>,📝,1.64,?,7415529472.0,131072.0,8192.0,✓,✗,(✓),✓,65.40 ± 1.20 / 71.04 ± 0.77,75.60 ± 1.04 / 66.89 ± 1.08,59.73 ± 1.60 / 79.16 ± 1.00,81.94 ± 0.86 / 67.98 ± 1.29,41.12 ± 0.21 / 44.67 ± 0.20,86.07 ± 0.94 / 89.69 ± 0.69,65.13 ± 1.02 / 73.12 ± 0.78,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/google/gemma-3-27b-pt'>google/gemma-3-27b-pt</a>,🧠,1.64,N/A,27432406640.0,262144.0,8192.0,✓,✗,(✓),✓,69.57 ± 0.79 / 68.84 ± 1.87,61.80 ± 3.59 / 59.47 ± 2.58,57.71 ± 2.58 / 78.38 ± 1.51,85.89 ± 1.15 / 71.28 ± 2.39,42.66 ± 3.76 / 45.26 ± 4.36,94.85 ± 0.68 / 96.23 ± 0.51,63.23 ± 2.83 / 70.86 ± 2.52,16.5.0.dev0,15.5.0.dev0,16.5.0.dev0,15.5.0.dev0,16.15.0.dev0,16.5.0.dev0,16.5.0.dev0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite'>gemini/gemini-2.5-flash-lite#thinking (zero-shot, val)</a>",🤔,1.65,?,?,256128.0,1048576.0,✓,✗,✗,✓,66.73 ± 2.18 / 69.42 ± 2.01,80.37 ± 0.95 / 60.44 ± 1.18,48.08 ± 4.09 / 72.11 ± 2.19,76.83 ± 0.98 / 58.51 ± 1.42,43.57 ± 0.32 / 47.33 ± 0.30,87.41 ± 1.58 / 90.35 ± 1.22,61.83 ± 2.35 / 69.65 ± 1.85,15.13.0,15.13.0,15.13.0,15.13.0,16.15.0.dev0,15.13.0,15.13.0
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#medium</a>,🤔,1.65,?,21511953984.0,201088.0,131072.0,✓,✗,✗,✓,63.72 ± 0.56 / 68.11 ± 0.37,80.46 ± 0.70 / 68.46 ± 1.10,58.10 ± 1.75 / 77.41 ± 1.02,77.83 ± 0.85 / 57.40 ± 1.51,41.13 ± 0.11 / 44.40 ± 0.13,89.70 ± 0.83 / 92.46 ± 0.60,64.20 ± 1.00 / 73.07 ± 0.76,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.15.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/nvidia/Nemotron-Cascade-2-30B-A3B'>nvidia/Nemotron-Cascade-2-30B-A3B (val)</a>,🤔,1.66,?,31577937344.0,131072.0,262144.0,✓,✗,(✓),✓,68.12 ± 1.15 / 73.14 ± 1.11,74.88 ± 1.34 / 68.75 ± 1.79,65.16 ± 1.47 / 81.73 ± 0.73,76.65 ± 0.67 / 57.40 ± 0.90,39.65 ± 0.18 / 43.66 ± 0.13,90.98 ± 0.99 / 93.28 ± 0.75,61.37 ± 0.98 / 70.82 ± 0.77,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/Qwen/Qwen3-4B-Thinking-2507'>Qwen/Qwen3-4B-Thinking-2507</a>,🤔,1.66,?,4022468096.0,151936.0,262144.0,✓,✗,✗,✓,66.82 ± 0.52 / 65.41 ± 1.30,86.34 ± 1.34 / 80.47 ± 1.09,55.76 ± 1.38 / 76.21 ± 0.96,80.25 ± 0.78 / 65.41 ± 1.02,38.40 ± 0.82 / 42.77 ± 0.64,85.22 ± 0.95 / 89.06 ± 0.71,65.53 ± 1.47 / 74.03 ± 1.11,16.14.0.dev0,16.14.0.dev0,16.14.0.dev0,16.14.0.dev0,16.16.1.dev0,16.14.0.dev0,16.14.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5.4-nano'>openai/gpt-5.4-nano-2026-03-17#high (zero-shot, val)</a>",🤔,1.67,33.04,?,?,400000.0,✓,✗,✗,✓,62.69 ± 1.20 / 66.80 ± 0.98,75.91 ± 0.86 / 53.14 ± 0.67,65.14 ± 1.04 / 81.29 ± 0.54,82.31 ± 0.39 / 61.28 ± 0.72,41.85 ± 0.13 / 45.24 ± 0.11,87.22 ± 0.74 / 90.47 ± 0.55,49.83 ± 1.47 / 62.23 ± 1.10,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/ibm-granite/granite-4.0-micro'>ibm-granite/granite-4.0-micro</a>,📝,1.67,23.59,3402836480.0,100352.0,131072.0,✓,✗,(✓),✗,67.14 ± 1.40 / 72.74 ± 1.12,67.67 ± 1.67 / 59.85 ± 1.21,57.08 ± 2.10 / 77.94 ± 1.38,84.55 ± 2.28 / 73.96 ± 2.78,45.11 ± 0.37 / 47.54 ± 0.47,69.17 ± 1.43 / 77.34 ± 1.00,61.45 ± 2.43 / 70.76 ± 1.99,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.14.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/mistralai/Ministral-3-8B-Base-2512'>mistralai/Ministral-3-8B-Base-2512 (val)</a>,🧠,1.68,N/A,8918026240.0,131072.0,8192.0,✓,✗,(✓),✓,59.74 ± 1.10 / 67.37 ± 0.96,69.76 ± 1.62 / 65.27 ± 1.13,54.77 ± 2.64 / 76.80 ± 1.38,84.67 ± 1.42 / 74.03 ± 2.17,43.94 ± 1.34 / 47.48 ± 1.53,86.30 ± 0.76 / 89.84 ± 0.55,51.94 ± 2.80 / 61.41 ± 2.16,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/allenai/Olmo-3.1-32B-Think'>allenai/Olmo-3.1-32B-Think (val)</a>,🤔,1.69,?,32233522176.0,100278.0,65536.0,✗,✗,(✓),✓,67.88 ± 1.66 / 74.40 ± 1.17,84.82 ± 1.09 / 77.55 ± 1.34,52.00 ± 1.47 / 71.71 ± 1.03,82.22 ± 0.56 / 66.45 ± 0.57,37.59 ± 0.73 / 38.66 ± 0.86,85.59 ± 1.13 / 89.18 ± 0.85,63.41 ± 1.06 / 71.17 ± 0.82,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct'>allenai/Olmo-3.1-32B-Instruct</a>,📝,1.69,30.89,32233522176.0,100278.0,65536.0,✗,✗,(✓),✓,66.49 ± 1.22 / 72.28 ± 0.73,74.09 ± 1.10 / 69.85 ± 0.94,60.51 ± 1.67 / 79.59 ± 1.01,74.22 ± 7.84 / 59.22 ± 8.87,41.82 ± 0.30 / 44.05 ± 0.41,78.98 ± 0.95 / 84.55 ± 0.70,69.01 ± 1.01 / 76.68 ± 0.77,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.15.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-3-12b-it'>google/gemma-3-12b-it</a>,📝,1.69,1.48,12187325040.0,262144.0,8192.0,✓,✗,(✓),✓,66.58 ± 1.02 / 71.88 ± 0.68,76.96 ± 1.12 / 68.31 ± 1.06,47.40 ± 1.73 / 71.76 ± 1.56,81.15 ± 0.87 / 61.49 ± 1.39,41.41 ± 0.20 / 43.73 ± 0.28,79.64 ± 1.08 / 85.00 ± 0.80,74.74 ± 1.81 / 80.91 ± 1.45,15.5.0,15.5.0,15.5.0,15.5.0,16.15.0.dev0,15.10.1.dev0,15.5.0
"<a href='https://platform.openai.com/docs/models/gpt-5.4-nano'>openai/gpt-5.4-nano-2026-03-17#medium (zero-shot, val)</a>",🤔,1.69,3.82,?,?,400000.0,✓,✗,✗,✓,64.03 ± 1.28 / 67.44 ± 0.88,76.07 ± 0.87 / 52.75 ± 1.00,61.37 ± 1.57 / 79.51 ± 0.86,81.21 ± 0.40 / 61.46 ± 0.66,42.26 ± 0.17 / 45.71 ± 0.16,87.83 ± 0.82 / 90.94 ± 0.61,47.23 ± 1.05 / 60.12 ± 0.81,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5-nano'>gpt-5-nano-2025-08-07 (zero-shot, val)</a>",🤔,1.70,?,?,100256.0,272000.0,✓,✗,✗,✓,67.93 ± 2.02 / 72.62 ± 1.57,79.05 ± 1.17 / 64.56 ± 1.54,45.38 ± 4.50 / 69.44 ± 2.35,79.45 ± 0.84 / 61.65 ± 1.29,41.97 ± 0.27 / 45.59 ± 0.25,93.72 ± 0.97 / 95.31 ± 0.73,56.45 ± 1.81 / 66.76 ± 1.45,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,15.15.0.dev0,16.15.0.dev0,15.15.0.dev0,15.15.0.dev0
<a href='https://hf.co/swiss-ai/Apertus-70B-Instruct-2509'>swiss-ai/Apertus-70B-Instruct-2509</a>,📝,1.71,0.21,70599864480.0,131072.0,65536.0,✗,✗,(✓),✗,63.72 ± 1.29 / 70.85 ± 0.81,68.77 ± 1.17 / 52.08 ± 1.76,45.88 ± 1.95 / 72.36 ± 1.00,77.81 ± 0.64 / 59.11 ± 1.39,44.93 ± 0.14 / 48.36 ± 0.23,83.89 ± 0.81 / 88.18 ± 0.58,68.41 ± 0.95 / 76.11 ± 0.72,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,17.0.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#low</a>,🤔,1.72,?,21511953984.0,201088.0,131072.0,✓,✗,✗,✓,62.13 ± 1.37 / 68.54 ± 0.79,78.14 ± 1.07 / 70.56 ± 1.54,55.84 ± 2.09 / 75.79 ± 1.33,75.80 ± 1.45 / 52.79 ± 2.82,41.26 ± 0.18 / 43.68 ± 0.22,85.79 ± 0.88 / 89.51 ± 0.66,64.55 ± 1.31 / 73.27 ± 1.01,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.15.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/Qwen/Qwen3-8B'>Qwen/Qwen3-8B#no-thinking</a>,📝,1.73,7.94,8190735360.0,151936.0,40960.0,✓,✗,✗,✓,65.41 ± 0.94 / 71.87 ± 0.55,71.78 ± 1.10 / 65.62 ± 1.47,47.46 ± 1.66 / 70.90 ± 1.19,85.20 ± 0.78 / 72.07 ± 1.34,42.71 ± 0.10 / 45.52 ± 0.15,77.63 ± 1.40 / 83.52 ± 1.04,68.24 ± 1.16 / 75.82 ± 0.89,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.15.0.dev0,16.2.2.dev0,16.2.2.dev0
<a href='https://hf.co/mii-llm/nesso-4B'>mii-llm/nesso-4B</a>,📝,1.73,31.69,4022468096.0,151936.0,262144.0,✗,✗,(✓),✗,64.94 ± 1.13 / 70.79 ± 0.71,71.10 ± 1.10 / 67.39 ± 0.86,50.47 ± 1.59 / 74.12 ± 1.14,83.22 ± 1.35 / 68.04 ± 1.78,43.05 ± 1.27 / 45.20 ± 1.54,74.26 ± 1.60 / 81.04 ± 1.17,67.30 ± 0.91 / 75.43 ± 0.68,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.15.0.dev0,16.11.0.dev0,16.11.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5.4-nano'>openai/gpt-5.4-nano-2026-03-17#low (zero-shot, val)</a>",🤔,1.73,?,?,?,400000.0,✓,✗,✗,✓,63.97 ± 1.39 / 68.03 ± 0.94,66.13 ± 0.70 / 40.85 ± 0.69,66.46 ± 1.68 / 82.51 ± 0.91,81.46 ± 0.44 / 60.91 ± 0.68,42.17 ± 0.13 / 45.65 ± 0.11,84.76 ± 0.76 / 88.59 ± 0.57,47.97 ± 0.81 / 60.51 ± 0.59,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/Unbabel/Tower-Plus-9B'>Unbabel/Tower-Plus-9B (val)</a>,📝,1.74,0.07,9241705984.0,256000.0,8192.0,✗,✗,(✓),✗,65.43 ± 2.57 / 71.41 ± 2.38,68.01 ± 1.46 / 57.60 ± 2.26,54.05 ± 3.38 / 76.26 ± 1.83,81.57 ± 0.81 / 62.30 ± 1.62,43.13 ± 0.16 / 46.70 ± 0.16,80.48 ± 1.48 / 85.51 ± 1.05,60.40 ± 2.91 / 69.02 ± 2.51,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.16.1.dev0,16.17.0.dev0,16.16.1.dev0,16.16.1.dev0
<a href='https://hf.co/google/gemma-3n-E4B-it'>google/gemma-3n-E4B-it</a>,📝,1.74,0.24,7849978192.0,262400.0,8192.0,✓,✗,(✓),✓,66.42 ± 1.00 / 71.36 ± 0.74,76.46 ± 0.78 / 71.68 ± 1.15,52.68 ± 1.76 / 75.52 ± 1.16,76.36 ± 1.13 / 48.74 ± 2.69,42.60 ± 0.15 / 45.81 ± 0.18,72.75 ± 0.99 / 80.18 ± 0.67,62.37 ± 1.67 / 71.31 ± 1.38,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.14.0.dev0,16.9.0.dev0,16.9.0.dev0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite'>gemini/gemini-2.5-flash-lite#no-thinking (zero-shot, val)</a>",📝,1.75,5.98,?,256128.0,1048576.0,✓,✗,✗,✓,62.96 ± 1.56 / 70.52 ± 1.48,77.49 ± 1.39 / 51.11 ± 1.23,39.09 ± 5.06 / 69.31 ± 2.57,76.81 ± 0.60 / 55.49 ± 1.55,42.99 ± 0.21 / 46.82 ± 0.20,87.79 ± 1.54 / 90.82 ± 1.20,69.30 ± 2.24 / 76.80 ± 1.75,15.13.0,15.13.0,15.13.0,15.13.0,16.15.0.dev0,15.13.0,15.13.0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-Base-BF16'>nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-Base-BF16 (val)</a>,🧠,1.75,N/A,31577937344.0,131072.0,262144.0,✓,✗,✗,✓,66.28 ± 0.99 / 66.32 ± 1.10,62.56 ± 1.16 / 55.15 ± 1.06,51.94 ± 2.54 / 74.80 ± 1.44,88.53 ± 0.58 / 78.14 ± 0.74,42.66 ± 1.37 / 45.34 ± 1.61,88.57 ± 1.23 / 91.52 ± 0.92,52.15 ± 2.85 / 62.89 ± 2.27,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/google/gemma-4-E4B-it'>google/gemma-4-E4B-it (val)</a>,📝,1.76,0.67,7996157418.0,262144.0,8192.0,✓,✗,(✓),✓,65.02 ± 1.37 / 72.84 ± 0.89,76.22 ± 0.79 / 74.38 ± 0.76,50.92 ± 2.00 / 74.25 ± 1.14,79.53 ± 0.45 / 55.89 ± 0.80,42.45 ± 0.27 / 44.76 ± 0.36,75.11 ± 0.87 / 81.52 ± 0.64,60.49 ± 2.50 / 69.96 ± 1.96,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/Qwen/Qwen3.5-9B-Base'>Qwen/Qwen3.5-9B-Base (val)</a>,🧠,1.79,N/A,9653100528.0,248044.0,8192.0,✓,✗,(✓),✓,66.80 ± 1.52 / 74.14 ± 0.80,78.12 ± 1.34 / 74.61 ± 1.04,23.29 ± 4.72 / 47.89 ± 3.20,86.81 ± 0.55 / 74.55 ± 0.85,41.24 ± 2.38 / 43.64 ± 2.71,80.31 ± 0.75 / 85.20 ± 0.56,80.21 ± 1.64 / 85.00 ± 1.28,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-2512'>utter-project/EuroLLM-22B-Instruct-2512</a>,📝,1.82,27.09,22637328384.0,128000.0,32768.0,✓,✗,(✓),✓,67.35 ± 0.77 / 68.69 ± 0.98,67.53 ± 1.36 / 58.54 ± 1.60,54.92 ± 2.46 / 75.60 ± 2.07,75.34 ± 1.43 / 59.25 ± 2.43,39.37 ± 3.43 / 40.54 ± 3.83,83.18 ± 1.27 / 87.71 ± 0.93,62.28 ± 1.71 / 71.48 ± 1.34,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.15.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/google/gemma-3-12b-pt'>google/gemma-3-12b-pt</a>,🧠,1.82,N/A,12187325040.0,262144.0,8192.0,✓,✗,(✓),✓,65.17 ± 2.35 / 70.32 ± 1.38,58.41 ± 3.41 / 53.34 ± 2.75,54.08 ± 2.64 / 76.57 ± 1.45,84.30 ± 2.32 / 73.04 ± 3.61,42.39 ± 2.91 / 44.90 ± 3.48,83.99 ± 0.86 / 88.22 ± 0.63,55.45 ± 2.03 / 65.85 ± 1.70,16.5.0.dev0,15.5.0,16.5.0.dev0,15.5.0,16.15.0.dev0,16.5.0.dev0,16.5.0.dev0
<a href='https://hf.co/allenai/Olmo-3-7B-Think'>allenai/Olmo-3-7B-Think (val)</a>,🤔,1.84,?,7298011136.0,100278.0,65536.0,✗,✗,(✓),✓,65.53 ± 1.62 / 69.82 ± 1.33,81.75 ± 0.62 / 70.67 ± 0.64,47.27 ± 2.18 / 68.91 ± 1.88,79.08 ± 0.44 / 64.47 ± 0.54,39.45 ± 0.19 / 42.53 ± 0.23,81.05 ± 1.55 / 85.86 ± 1.18,46.98 ± 1.41 / 59.65 ± 1.15,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/ibm-granite/granite-4.0-h-micro'>ibm-granite/granite-4.0-h-micro</a>,📝,1.84,0.0,3191396096.0,100352.0,131072.0,✓,✗,(✓),✗,63.75 ± 1.01 / 70.29 ± 0.56,66.25 ± 2.02 / 58.37 ± 2.38,44.97 ± 1.89 / 69.50 ± 1.86,83.75 ± 0.98 / 72.35 ± 1.46,43.85 ± 0.35 / 46.11 ± 0.45,74.80 ± 1.67 / 81.60 ± 1.20,58.20 ± 1.77 / 67.68 ± 1.47,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.8.0.dev0,16.14.0.dev0,16.8.0.dev0,16.8.0.dev0
<a href='https://hf.co/Qwen/Qwen3-4B'>Qwen/Qwen3-4B#no-thinking</a>,📝,1.84,2.35,4022468096.0,151936.0,40960.0,✓,✗,✗,✓,62.18 ± 0.99 / 69.88 ± 0.75,69.42 ± 1.60 / 57.56 ± 1.26,43.20 ± 1.70 / 69.73 ± 1.00,82.54 ± 1.16 / 69.07 ± 1.50,43.20 ± 0.17 / 45.97 ± 0.27,76.13 ± 1.67 / 82.42 ± 1.25,61.36 ± 0.89 / 70.80 ± 0.69,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.2.2.dev0,16.15.0.dev0,16.2.2.dev0,16.2.2.dev0
<a href='https://hf.co/Qwen/Qwen3.5-9B'>Qwen/Qwen3.5-9B (val)</a>,🤔,1.85,?,9653100528.0,248044.0,8192.0,✓,✗,(✓),✓,63.52 ± 1.52 / 70.51 ± 1.07,63.10 ± 1.45 / 55.74 ± 1.69,59.18 ± 1.98 / 77.23 ± 1.33,57.06 ± 1.21 / 52.51 ± 1.27,40.70 ± 0.85 / 42.20 ± 0.95,86.60 ± 1.18 / 89.80 ± 0.92,76.81 ± 0.55 / 82.11 ± 0.43,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/mistralai/Ministral-3-3B-Reasoning-2512'>mistralai/Ministral-3-3B-Reasoning-2512</a>,📝,1.86,0.21,?,?,?,✓,✗,(✓),✓,61.65 ± 1.81 / 69.15 ± 1.05,65.00 ± 1.72 / 53.27 ± 1.34,50.33 ± 1.74 / 73.48 ± 1.58,83.61 ± 0.63 / 70.34 ± 1.19,41.09 ± 0.11 / 45.05 ± 0.09,70.10 ± 1.50 / 78.09 ± 1.07,67.45 ± 1.19 / 75.58 ± 0.91,16.17.0,16.17.0,16.17.0,16.17.0,16.17.0,16.17.0,16.17.0
<a href='https://hf.co/mistralai/Ministral-3-3B-Base-2512'>mistralai/Ministral-3-3B-Base-2512 (val)</a>,🧠,1.87,N/A,3849090048.0,131072.0,8192.0,✓,✗,(✓),✓,63.09 ± 1.28 / 67.54 ± 0.72,66.63 ± 1.52 / 59.46 ± 1.51,46.40 ± 2.78 / 71.06 ± 2.05,84.16 ± 1.18 / 73.81 ± 1.76,42.80 ± 1.06 / 45.60 ± 1.29,79.49 ± 0.62 / 84.77 ± 0.44,43.60 ± 2.41 / 55.12 ± 1.81,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
